,0030a28c-81aa-44b0-8be0-b35e1dcbf98c_01,0bf573ac-cd1e-42d8-90cf-b30d7b08679c_01,0e251c03-bf86-4ed8-b45d-3cbc97160502_01,0e9fcccc-0630-408d-a121-2c6413824cb7_01,1843c82e-7a35-474f-9f79-c0a9af9aa09c_01,1d0db5d7-39ca-466d-96b3-0d278c5ea768_01,1ea575f1-f731-408b-a629-f5f4abab569e_01,1f971af1-6772-4fe6-8d35-bbe527a037fe_01,25ff86af-beb4-480c-b706-f3fe0306f7cf_01,29aff186-c321-4ff9-b81b-105e27e620ff_01,29e3d122-15a1-4235-a356-b1a9f94ceb39_01,31bbad4e-3789-42ec-9faa-1cb86970f723_01,33365d22-cb83-4d8e-a2d1-06b675f75f6e_01,3622cf29-600f-4410-84d4-a9afeb41c475_01,3f5a897d-1eaa-4d4c-8324-27ac07c90927_01,45b0cf9f-a879-417f-8f39-7770552252c0_01,4dd86ebd-ef16-4b2b-9ea0-5d1d7afef257_01,58e66976-4507-4552-ac53-83a49a142dde_01,5eff68ff-f6c3-40c9-9fc8-00e684a7b712_01,67325322-483f-443f-9ffa-2a20d108a2fb_01,69f23725-adca-48ac-9b33-80a7aae24cfe_01,6a21c948-cd85-4150-8c01-83017d7dc1ed_01,6e9437f0-a4ed-475c-ab0e-bf1431c70a90_01,a43e5f0e-a21f-48d8-97e0-084d413680b7_01,a468e725-ad4b-411d-ac5c-2eacc68ec580_01,a5b188f0-a6d3-4d4a-b04f-36d47ec05338_01,a6923479-4e68-4ea8-87ed-e9642b9d43d5_01,a8e2df1e-4042-42af-9231-3a00e83489f0_01,b56bdbdb-43af-4a03-a072-54dd22d7550c_01,c1c06604-5ae2-4a53-b9c0-eb210d38e3f0_01,c3d662ee-48d0-454a-bb0c-77d3338d3747_01,c85f340e-584b-4f3b-b6a5-540491fc8ad2_01,c8cde9ea-89e9-4ee8-8a46-417a48f6d3ab_01,d7df78b5-24f1-4ff4-bd9b-f0e6bec8289a_01,dc87a809-95de-4eb7-a1c2-2650475f2d7e_01,e56e4d9c-052e-4ec6-a81b-dbd53e9c8ffe_01,e6365b38-bc44-400c-b4aa-18ce8ff5bfce_01,ea54dbad-1b23-41cc-9378-d4002a8fca51_01,ed746cb9-0f2f-48ce-923a-3a9f9f00b331_01,eda9496e-be80-4a13-bf06-89f0cc9e937f_01,f0a326d2-1f3e-4a5d-bca8-32aaccc52338_01,f553f1a9-ecf2-4783-a609-6adca7c4c597_01,f784bc3a-751b-4025-aab2-0af2f6f24266_01,f855dad1-6ffc-493e-ba6c-970874bc9210_01,f8cf647b-1447-4ac3-8c43-bef07765cabf_01,f978cb0f-d319-4c01-b4c5-23ae1403a106_01,fdecb74f-ac4e-46b1-b23a-5f7fde96ef9f_01
MIMAT0002829,0.0,0.0,0.304423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128008,0.0,0.0,0.0,0.0,0.0,0.089293,0.0,0.0,0.0,0.0
MIMAT0002830,0.214009,0.0,1.522116,0.0,0.0,0.0,0.291579,0.0,0.0,0.0,1.221616,0.0,0.505602,0.0,0.0,0.0,0.0,0.300258,0.0,0.0,0.0,0.0,0.465885,0.296855,0.0,0.745877,0.633089,0.0,0.0,0.0,0.558787,0.0,0.0,0.308333,0.586234,0.0,0.256015,0.0,0.180704,0.524687,1.729355,0.0,0.089293,0.0,0.339437,0.0,0.0
MIMAT0002832,0.214009,0.0,0.0,0.0,0.0,1.039184,0.14579,0.0,0.0,0.0,0.174517,0.0,0.505602,0.0,0.0,1.007135,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,0.844119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256015,0.200489,0.903519,0.262343,0.0,0.0,0.089293,0.481996,0.113146,0.0,0.0
MIMAT0002833,1.070046,0.0,0.304423,0.0,0.0,1.039184,0.14579,0.0,0.0,0.0,0.698067,0.0,1.264004,0.0,0.0,2.517836,0.0,0.600516,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.372939,2.321327,0.0,0.0,0.0,0.0,0.0,0.0,0.308333,0.0,0.0,1.472085,0.0,1.264927,0.524687,1.441129,0.0,0.535757,0.0,0.113146,0.0,0.0
MIMAT0002834,1.926084,0.0,0.91327,0.0,0.0,3.810341,1.312106,0.167667,0.0,0.3094,2.268716,0.0,4.297609,1.401255,0.0,3.021403,0.0,1.50129,0.0,0.0,0.0,0.0,0.0,0.593711,0.0,1.118816,2.743386,0.0,0.0,0.336609,0.0,0.0,0.0,0.616666,0.293117,0.0,1.7281,0.0,2.710557,0.0,0.576452,0.0,2.053737,0.0,0.0,0.0,0.0
MIMAT0002835,10.058438,0.0,3.348657,0.0,0.776478,17.666125,8.310004,0.335333,0.0,0.3094,5.584532,0.0,13.65123,1.86834,0.0,20.14269,0.0,8.707482,2.513546,0.6776,0.0,0.0,0.0,2.968554,0.393097,2.983509,26.378708,0.0,0.151947,0.0,0.0,0.220469,0.0,2.15833,0.586234,0.0,8.192476,0.601467,13.010673,1.311717,2.017581,0.0,7.143432,1.927982,0.113146,0.0,0.227089
MIMAT0002836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503567,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002837,0.214009,0.0,0.0,0.0,0.0,0.346395,0.0,0.0,0.0,0.0,0.174517,0.0,0.505602,0.0,0.0,0.503567,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279394,0.0,0.0,0.0,0.0,0.0,0.256015,0.200489,0.180704,0.0,0.0,0.0,0.267879,0.0,0.226292,0.0,0.0
MIMAT0002838,1.498065,0.0,0.0,0.0,0.388239,1.039185,0.437369,0.0,0.0,0.0,1.0471,0.0,1.011203,0.0,0.0,3.021404,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372939,3.587504,0.0,0.0,0.0,0.0,0.0,0.0,0.308333,0.0,0.0,1.088064,0.200489,1.44563,0.262343,0.864678,0.0,0.892929,0.240998,0.0,0.0,0.0
MIMAT0002839,0.214009,0.0,0.0,0.265764,0.0,1.385579,0.583159,0.0,0.0,0.0,0.872583,0.0,0.758402,0.467085,0.0,1.510702,0.0,0.450387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422059,0.0,0.0,0.0,0.0,0.0,0.307458,0.616666,0.0,0.0,0.320019,0.0,0.542112,0.0,0.288226,0.0,0.446465,0.0,0.0,0.0,0.0
MIMAT0002840,0.428019,0.0,0.0,0.0,0.0,1.039184,0.43737,0.0,0.0,0.0,0.174517,0.0,0.758402,0.0,0.0,1.510702,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.0,0.393097,0.0,1.688237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256015,0.0,0.542111,0.0,0.0,0.0,0.089293,0.0,0.0,0.50753,0.0
MIMAT0002841,0.428018,0.0,0.0,0.0,0.0,1.731973,0.583158,0.0,0.0,0.0,0.349033,0.0,1.011202,0.0,0.0,2.014269,0.0,0.750645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745877,1.477208,0.0,0.0,0.0,0.0,0.0,0.0,0.308333,0.0,0.0,0.704041,0.0,0.722815,0.0,0.576452,0.0,0.267879,0.240998,0.0,0.0,0.0
MIMAT0002842,0.428019,0.0,0.304423,0.0,0.0,0.346395,0.14579,0.0,0.0,0.0,0.52355,0.0,0.252801,0.0,0.0,1.007134,0.0,0.300258,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,1.266178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256015,0.0,0.361408,0.0,0.0,0.0,0.178586,0.0,0.113146,0.0,0.0
MIMAT0002843,0.214009,0.0,2.739811,0.0,0.0,0.346395,0.0,0.0,0.0,0.0,0.174517,0.0,0.252801,0.467085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.233331,0.0,0.0,0.0,0.0,0.180704,0.0,0.0,0.0,0.178586,0.0,0.0,0.0,0.0
MIMAT0002844,2.140093,0.0,2.435387,0.0,0.0,4.849526,2.332633,0.167667,0.0,0.3094,3.490333,0.0,1.264003,0.0,0.0,6.042807,0.0,2.402064,1.256773,0.0,0.0,0.573605,0.0,0.890565,0.0,0.745877,5.908831,0.0,0.151947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.368137,0.400978,4.517596,0.0,1.441129,0.0,2.14303,0.0,0.339438,0.0,0.0
MIMAT0002846,0.214009,0.0,2.739811,0.0,0.0,0.346395,0.0,0.0,0.0,0.0,0.174517,0.0,0.252801,0.467085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.233331,0.0,0.0,0.0,0.0,0.180704,0.0,0.0,0.0,0.178586,0.0,0.0,0.0,0.0
MIMAT0002847,3.21014,0.317403,0.608847,0.0,0.0,4.156735,1.457896,0.0,0.0,0.0,0.872583,0.0,3.286407,0.467085,0.0,3.52497,0.0,2.552193,0.628387,0.0,0.0,0.0,0.0,0.890565,0.0,1.118817,6.963979,0.0,0.0,0.0,0.279394,0.0,0.0,0.616666,0.293117,0.0,1.664097,0.0,2.891261,0.0,0.288226,0.0,2.232323,0.0,0.0,0.50753,0.0
MIMAT0002848,0.428018,0.0,0.0,0.0,0.0,2.771156,0.583159,0.0,0.0,0.3094,1.221617,0.0,1.011203,0.0,0.0,4.532105,0.0,0.900774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372939,1.477208,0.0,0.0,0.0,0.0,0.0,0.0,0.308333,0.0,0.679826,0.448026,0.200489,0.722815,0.0,0.0,0.355511,0.267879,0.0,0.0,0.0,0.227089
MIMAT0002849,0.0,0.0,0.0,0.0,0.0,0.346395,0.14579,0.0,0.0,0.0,0.523551,0.0,0.758402,0.0,0.0,0.0,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064004,0.0,0.542111,0.0,0.0,0.0,0.089293,0.0,0.226292,0.0,0.0
MIMAT0002850,0.0,0.0,0.304423,0.0,0.388239,0.346395,0.0,0.0,0.0,0.0,0.0,0.0,0.252801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128008,0.0,0.180704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002851,0.642027,0.0,0.0,0.0,0.0,2.07837,0.43737,0.503001,0.0,0.0,0.523551,0.0,2.275206,0.0,0.0,1.510701,0.0,0.900774,0.0,0.0,0.0,0.0,0.0,0.890565,0.0,0.0,1.899267,0.0,0.455841,0.0,0.838182,0.0,0.0,0.0,0.0,0.0,0.384024,1.202931,3.252669,0.0,1.729356,0.0,1.071516,0.722994,0.0,0.0,0.0
MIMAT0002852,7.918344,0.0,0.608846,0.0,0.776478,17.319731,5.685794,0.0,0.0,0.3094,6.108082,0.0,13.14563,0.93417,0.0,19.135557,0.0,6.305418,0.0,0.0,0.0,0.0,0.0,0.296855,0.393097,1.118816,21.313997,0.0,0.0,0.0,0.279394,0.220469,0.307458,0.0,0.0,0.0,5.184302,0.200489,12.468561,0.262343,0.0,0.0,4.553938,0.481995,0.339438,0.0,0.0
MIMAT0002853,1.712074,0.0,0.304423,0.0,0.0,1.385579,1.166317,0.0,0.0,0.3094,2.443234,0.0,1.264004,0.467085,0.0,3.524971,0.0,0.900774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.477208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448027,0.200489,0.90352,0.262343,0.288226,0.0,1.160808,0.240998,0.339438,0.0,0.0
MIMAT0002854,0.214009,0.0,0.0,0.0,0.0,0.0,0.29158,0.167667,0.0,0.0,0.349034,0.0,0.252801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42206,0.0,0.0,0.0,0.0,0.0,0.0,0.308333,0.0,0.0,0.064004,0.0,0.361408,0.0,0.0,0.0,0.089293,0.0,0.0,0.0,0.0
MIMAT0002855,0.0,0.0,0.0,0.0,0.0,1.039184,0.14579,0.0,0.0,0.0,0.52355,0.0,0.252801,0.467085,0.0,0.0,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002856,0.428019,0.0,0.304423,0.0,0.0,1.039184,0.437369,0.0,0.0,0.0,0.349033,0.0,0.505601,0.0,0.0,1.007134,0.0,0.900774,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,1.055149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192011,0.0,1.264927,0.262343,0.0,0.0,0.357172,0.0,0.0,0.0,0.0
MIMAT0002857,7.918344,0.0,0.608846,0.0,0.776478,17.319731,5.685794,0.0,0.0,0.3094,6.108082,0.0,13.14563,0.93417,0.0,19.135557,0.0,6.305418,0.0,0.0,0.0,0.0,0.0,0.296855,0.393097,1.118816,21.313997,0.0,0.0,0.0,0.279394,0.220469,0.307458,0.0,0.0,0.0,5.184302,0.200489,12.468561,0.262343,0.0,0.0,4.553938,0.481995,0.339438,0.0,0.0
MIMAT0002858,0.428018,0.0,0.304423,0.0,0.0,1.385579,0.29158,0.0,0.0,0.0,0.52355,0.0,0.758402,0.0,0.0,0.0,0.0,0.750645,0.0,0.0,0.0,0.0,0.0,0.59371,0.0,0.0,1.688238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576033,0.200489,0.542112,0.262343,0.576452,0.0,0.446465,0.0,0.0,0.0,0.454178
MIMAT0002859,2.354102,0.0,2.435385,0.0,0.0,3.463946,2.186845,0.0,0.0,0.3094,1.221618,0.0,3.539208,0.467085,0.0,4.028539,0.0,1.50129,0.628387,0.0,0.0,0.0,0.0,0.0,0.0,0.372939,3.587503,0.0,0.0,0.0,0.279394,0.0,0.0,0.616666,0.586234,0.0,1.664098,0.801955,2.34915,0.0,0.576452,0.0,1.428687,0.240998,0.226292,0.0,0.227089
MIMAT0002861,1.284055,0.0,0.304423,0.0,0.0,3.810342,0.728949,0.167667,0.0,0.618799,2.268716,0.0,1.769604,0.0,0.0,1.510702,0.0,1.201032,0.0,0.0,0.0,0.0,0.0,0.0,0.786194,0.372939,2.532356,0.0,0.151947,0.0,0.279394,0.0,0.0,0.616666,0.293117,0.0,0.384022,0.200489,1.084224,0.0,0.288226,0.0,0.982222,0.240998,0.339438,0.0,0.0
MIMAT0002862,0.214009,0.0,0.304423,0.0,0.0,0.0,0.291579,0.0,0.0,0.0,0.872584,0.0,0.0,0.0,0.0,0.503567,0.0,0.450387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899267,0.0,0.0,0.0,0.279394,0.0,0.0,0.0,0.0,0.0,0.448026,0.0,0.361408,0.262343,0.864677,0.0,0.089293,0.240998,0.339438,0.0,0.0
MIMAT0002863,1.070046,0.0,0.304423,0.0,0.0,1.039184,0.43737,0.0,0.0,0.0,1.57065,0.0,1.011204,0.467085,0.0,2.014269,0.0,0.600516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266179,0.0,0.151947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384022,0.0,0.90352,0.0,0.0,0.0,0.267879,0.0,0.56573,0.0,0.0
MIMAT0002864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113146,0.0,0.0
MIMAT0002866,0.642028,0.0,0.608847,0.0,0.0,2.078369,0.437369,0.0,0.0,0.0,0.349033,0.0,0.505602,0.0,0.0,1.510702,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266179,0.0,0.0,0.0,0.0,0.0,0.0,0.308333,0.0,0.0,0.320018,0.0,0.90352,0.0,0.0,0.0,0.178586,0.0,0.0,0.0,0.0
MIMAT0002867,0.428018,0.0,0.304423,0.0,0.0,1.385579,0.14579,0.0,0.0,0.0,0.52355,0.0,0.0,0.0,0.0,0.0,0.0,0.450387,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,1.055148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320019,0.200489,0.361408,0.262343,0.576452,0.0,0.178586,0.0,0.0,0.0,0.454178
MIMAT0002868,0.214009,0.0,0.304423,0.0,0.0,0.346395,0.583159,0.0,0.0,0.0,0.872583,0.0,0.252801,0.0,0.0,0.503567,0.0,0.150129,0.0,0.0,0.0,0.0,0.0,0.593711,0.0,0.0,1.055149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256015,0.0,0.722815,0.0,0.288226,0.0,0.0,0.0,0.113146,0.0,0.0
MIMAT0002869,0.856036,0.0,0.608846,0.0,0.0,1.385579,0.874738,0.0,0.0,0.0,1.745167,0.435224,1.516804,0.0,0.0,0.503567,0.0,1.050903,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,1.688238,0.0,0.0,0.0,0.0,0.0,0.307458,0.0,0.293117,0.0,0.448027,0.0,1.084223,0.0,0.0,0.0,0.62505,0.240998,0.113146,0.0,0.0
MIMAT0002870,0.428019,0.0,0.0,0.531528,0.388239,0.346395,0.437369,0.503001,0.0,0.0,0.872583,0.435224,0.0,0.0,0.0,0.0,0.502677,0.0,0.0,0.0,0.75331,1.147209,0.0,0.0,0.0,0.0,0.0,0.24357,0.607787,0.673217,0.0,0.220469,0.307458,0.308333,0.0,0.0,0.192011,0.200489,0.0,0.524686,0.0,0.0,0.178586,0.240998,0.0,0.50753,0.227089
MIMAT0002871,443.641291,682.734683,120.85611,303.236633,691.453923,303.441671,482.563425,308.674164,395.388407,233.596787,178.355995,125.779757,187.07239,282.586418,136.302339,300.629659,204.086764,333.58665,652.265301,313.728997,420.723239,201.908841,314.006555,461.907064,327.842562,352.799855,379.009302,1889.858678,368.014804,419.077767,223.79434,359.585341,243.813953,789.0236,363.171959,298.443742,163.337504,548.937872,296.173525,220.630732,317.91306,155.358498,164.38821,618.39998,184.880257,260.362743,449.409317
MIMAT0002872,6.20627,7.617681,5.47962,4.252223,6.600066,4.156735,4.519476,6.538997,5.112781,4.950396,6.457116,3.046568,2.780807,2.80251,2.65838,5.53924,4.021414,10.809288,4.398706,2.032801,2.636583,6.30965,6.056506,2.374844,7.468836,2.237632,6.963981,29.715526,10.332373,6.058956,5.029086,7.055016,1.53729,7.399987,4.982989,4.758783,2.688157,5.012216,2.34915,3.93515,2.305807,5.332671,3.928888,9.639906,8.599083,1.522589,4.768871
MIMAT0002873,1.712074,2.539227,2.130962,0.265764,0.388239,2.424763,1.020528,0.503001,2.045112,2.475197,0.872584,0.870448,2.275207,0.93417,0.725013,3.52497,1.005354,3.903354,0.0,0.6776,3.013237,0.573605,2.79531,1.781133,2.358581,0.745878,2.532358,6.576387,2.583093,2.019652,0.838182,2.425159,0.922373,3.391662,1.172468,0.0,0.640038,1.202932,1.626334,1.836404,1.441129,1.422044,1.517979,0.963991,2.715501,0.50753,3.179246
MIMAT0002874,12.412539,4.126244,19.178676,5.846807,8.9295,9.00626,6.9979,1.173667,34.766912,18.563982,7.678732,4.787465,4.29761,10.742955,6.525113,7.553509,6.032122,3.603096,39.588357,2.710402,10.54633,2.294418,13.976552,9.499373,19.261733,56.31372,4.431624,36.291912,15.498559,23.225996,3.352725,18.078478,3.074577,25.899954,50.416124,4.758784,5.440317,10.024431,7.228153,10.756075,3.45871,34.840121,25.805646,25.304753,10.296269,3.045179,23.844354
MIMAT0002875,0.214009,1.587016,0.0,0.531528,0.0,1.385579,1.020527,0.167667,0.0,0.0,0.174517,2.611344,0.0,0.467085,0.483342,0.0,0.502677,2.702322,0.0,2.032801,1.883274,2.007616,0.0,0.0,1.17929,0.0,1.266178,1.46142,1.519468,3.029478,16.763622,0.220469,0.0,0.0,0.879351,0.0,0.192011,0.601466,0.180704,0.262343,0.0,0.0,0.267879,1.927982,0.0,1.015059,0.681267
MIMAT0002876,123.269358,171.397828,61.189114,106.305569,84.247893,90.755386,44.320025,88.863285,43.629066,34.033971,90.574131,202.379195,76.345759,92.015744,153.70264,215.023226,33.176668,56.748763,45.872223,107.738466,70.057763,135.944304,50.781475,46.90316,178.858952,58.551351,64.153022,809.139134,64.425381,88.864682,245.307654,60.849511,101.153581,162.799712,60.088985,311.360441,24.25741,109.867768,33.068796,47.484141,121.631288,38.395233,51.343412,65.310365,171.189615,92.370409,60.632787
MIMAT0002877,0.0,1.587016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393097,0.0,0.0,0.0,0.607787,0.0,0.279394,0.0,0.307458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89293,0.481996,0.113146,0.0,0.0
MIMAT0002878,0.0,1.587017,0.304423,0.0,0.0,0.0,0.291579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24357,0.0,0.0,0.838182,0.0,0.307458,0.308333,0.0,0.0,0.064004,0.200489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227089
MIMAT0002879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002880,1.070046,0.952209,1.522117,3.189168,3.882391,2.771157,1.312107,0.167667,0.681704,0.3094,22.163612,4.787464,14.15683,1.86834,0.0,0.503567,12.064242,3.753225,1.256773,10.164005,1.506619,1.720813,0.465885,1.187421,2.35858,0.372939,0.633089,0.97428,2.2792,3.702696,3.632118,3.968446,1.229831,2.15833,0.586234,2.039479,0.960056,1.804398,0.542112,0.0,0.576452,1.422045,0.446465,7.711925,0.565729,0.50753,3.179247
MIMAT0002881,0.214009,0.317403,0.0,1.860348,1.552956,0.346395,0.0,0.167667,1.363408,0.0,6.2826,1.305672,3.033607,0.0,0.0,1.007135,4.021415,1.50129,0.628387,1.3552,0.0,0.573604,1.397655,0.890565,0.786194,1.118816,0.42206,1.21785,0.759734,1.009827,0.558788,0.881876,0.922374,0.0,0.293117,0.679826,0.320019,1.403422,0.361408,0.0,0.576452,1.777556,0.535758,2.650975,0.226292,1.01506,0.681267
MIMAT0002883,0.0,0.952209,0.608847,1.063056,1.552956,0.0,0.72895,0.0,0.340852,0.3094,2.268718,0.870448,5.814415,2.335425,0.0,0.0,1.005354,0.900774,0.0,0.6776,0.376655,0.0,0.465885,0.59371,1.17929,0.745878,0.21103,0.73071,1.063628,0.336609,0.0,1.102345,0.0,0.616666,0.586234,2.039479,0.704041,0.601467,0.361408,0.0,0.288226,0.0,0.267879,0.963992,0.0,0.0,1.135445
MIMAT0002888,1672.054707,1443.233195,410.362815,949.840251,1062.99879,1294.82303,1828.784164,1212.229333,909.052486,673.563186,1205.9099,747.27974,861.544188,1198.072994,654.927913,1273.01806,754.015133,2422.631766,936.924437,1138.368717,1310.758162,1184.206829,713.735971,1184.75006,1459.960756,686.206907,921.77763,11156.961788,1121.062436,1007.469685,1038.506319,1013.938066,1261.191463,2081.246306,838.021496,1034.015789,688.040027,1598.295365,980.49881,638.281294,1302.492403,637.432012,972.667446,1675.656683,717.005013,1521.574072,936.515427
MIMAT0002890,3.852167,1.90442,2.435387,0.265764,0.776478,1.039185,0.728948,0.167667,2.385964,0.3094,1.0471,0.870448,10.364821,5.60502,2.658379,5.035672,13.069596,0.450387,0.628387,2.710401,0.0,0.573604,0.465885,0.890566,0.393097,6.339955,4.431624,0.97428,0.607787,0.673218,5.029087,0.220469,1.537289,4.31666,0.879351,4.758784,3.456202,0.200489,0.722815,0.0,3.458709,0.355511,0.446465,0.722993,4.299541,0.50753,0.454178
MIMAT0002891,4.708205,7.300278,6.088466,5.049515,2.329434,6.927894,1.895266,4.359331,1.70426,2.165798,7.329699,4.787464,9.35362,2.80251,4.833418,39.278248,6.534799,4.954257,4.398707,16.940011,0.75331,2.007615,1.397655,4.155974,55.426621,4.475264,3.798534,9.742795,3.798667,2.019652,13.690291,1.763753,13.528139,1.233332,4.103638,2.719305,0.704041,2.405864,4.698299,0.787029,3.458709,4.266136,3.66101,3.614965,2.149772,3.552709,1.135445
MIMAT0003150,11.984521,51.101945,28.920227,73.350844,18.635478,17.666126,19.244222,16.934324,18.06516,57.857749,131.585542,22.196427,18.960042,11.677125,19.575337,15.610586,48.759647,15.613416,4.398706,43.366427,14.689533,28.106628,19.567173,44.528314,17.296251,17.528112,21.736057,17.293463,38.29056,13.800954,17.881195,11.905338,12.298307,31.758278,30.777285,31.951836,13.184767,29.471829,8.312376,23.348555,56.204031,22.752731,13.126056,40.969603,45.258325,10.658124,19.075483
MIMAT0003161,5.778252,0.317403,2.435388,1.063056,0.388239,0.0,1.312106,0.167667,2.726816,1.546998,2.617749,2.17612,4.80321,9.3417,4.108404,1.007135,2.513385,0.450387,3.77032,1.3552,0.376655,0.573605,1.397655,3.26541,0.0,5.594079,4.220593,3.166409,0.303894,1.009826,0.279394,0.440938,5.534239,1.849997,1.758702,1.359653,7.488436,0.601466,1.264926,0.0,0.576452,2.133068,0.535758,2.650974,2.262916,1.015059,1.362534
MIMAT0003163,5.564242,0.634807,4.261928,0.531528,1.164717,1.039184,2.186844,0.838333,4.090225,1.237599,1.0471,0.435224,4.55041,12.14421,5.316758,6.546375,29.657929,0.600516,5.65548,6.776004,0.75331,2.294418,0.93177,7.718241,0.393097,10.069341,7.597068,2.435699,0.91168,1.346435,44.982383,0.220469,5.226781,4.624992,12.017797,3.399132,5.568325,1.403421,0.903519,0.0,0.576452,1.066534,0.714344,2.409977,2.262917,1.522589,2.270891
MIMAT0003164,0.214009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252801,0.0,0.0,0.0,0.502677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
