,0775583e-c0a0-4f18-9ca2-8f89cedce3d6_01,180a2b9c-9cac-4d96-86e8-cd6b3b9386b5_01,1d136284-bdf5-498e-9506-4893801a337c_01,20bf79af-3b0f-477d-b619-5597d42f5d5e_01,20bf79af-3b0f-477d-b619-5597d42f5d5e_11,20ec1cd9-7bdb-4eb9-9d20-65795580f1f5_01,22bf93b3-c8dc-4669-862f-3e4ae478849b_01,2d6e20b2-82c7-4c12-92d0-93282b0a9031_01,2d6e20b2-82c7-4c12-92d0-93282b0a9031_11,32e9558c-946b-4288-91e1-504e47c308ac_01,3824cd6d-c85c-4b21-819a-932d1afef976_01,3c8ca064-a4a7-416f-a069-4324d4a72038_01,3c8ca064-a4a7-416f-a069-4324d4a72038_11,41b97b11-acaa-4fbc-b3b0-0abc1bcac13b_01,4290b3b3-94f6-43e4-8309-430dd973ae2d_01,47a9ef9b-04f0-4e8d-bfdb-0846ba30d08b_01,48d17b17-348c-405a-ae92-f190372a3aac_01,5166d82f-7b22-4101-bea9-6056e5a74c48_01,5cf3911a-f3ea-4c0e-851d-5bb57ca7190f_01,5fb3affa-3661-48e8-a1cc-b533c862e8c5_01,6e534dd3-81ac-4575-ab1e-02c21e10916d_01,6e534dd3-81ac-4575-ab1e-02c21e10916d_11,7047dc12-e2ed-40b7-86fd-c5c53a2766fd_01,779ce92d-1abd-44fc-9021-eda4d7f08fff_01,8944fe2a-e32f-4898-a2c5-fb6751f602a4_01,95b69517-4971-450e-9ed0-43bc8b2c0534_01,9d9109f5-5917-4126-8e34-8a7e4632e913_01,aaacf22c-2362-4613-b024-88fb7dd1cca1_01,aaacf22c-2362-4613-b024-88fb7dd1cca1_11,adc9a685-5b4a-4c29-881a-da1895c47520_01,adc9a685-5b4a-4c29-881a-da1895c47520_11,b10c64c2-7fd2-4210-b975-034affb14b57_01,b16e9c3f-c7df-46c2-bee3-ecaebbab025f_01,b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6_01,b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6_11,bc15cec4-1f82-47fe-ae69-3853194fab7e_01,ccb028ae-777c-4af6-b92e-40848f1cf774_01,dcc87c59-fd8c-4511-9983-96d5b9784cb0_01,e76cf9a0-061e-4a7d-ba28-5a40b8da54b8_01,e76cf9a0-061e-4a7d-ba28-5a40b8da54b8_11,f2d42e03-ca8d-4b57-ae39-0cc8f37b1b67_01,f47dbd99-920b-4b39-a1b0-6c152ad24884_01,f47dbd99-920b-4b39-a1b0-6c152ad24884_11,fe57b639-db7a-460f-adfe-552f1e034e46_01,ff4131c9-537c-46cc-b495-9af60d431f5e_01
MIMAT0000244,1480.452429,1151.043489,560.233657,945.377748,865.378758,789.07358,1126.510313,342.635727,767.444757,803.387877,691.409053,1202.051878,912.805156,608.425782,1703.423676,985.444944,781.296629,1444.537831,671.819464,743.243912,446.296285,839.994496,1100.860795,377.987046,793.077051,628.785896,573.169178,821.324486,945.315307,1474.917568,587.386352,1220.268211,456.491383,1596.462674,796.527308,907.785666,752.297512,929.945545,394.990827,902.3662,972.411112,909.684051,697.050919,1633.412101,756.47003
MIMAT0000245,7555.821373,17764.394819,48650.322155,36138.609435,10637.010294,9185.205351,12019.703309,30404.468651,10503.319739,10926.075112,3730.479224,17170.12849,7827.720515,3316.068045,14503.195194,31462.438887,14496.635757,10969.968107,9391.980441,12507.246629,5419.687885,9477.057072,14592.010133,12979.329834,36924.365812,12621.101678,35761.297796,30497.361454,13641.029388,27003.641708,7100.043493,17555.084431,30838.690577,11322.082569,11402.524061,10518.863494,6437.259996,40675.536694,5750.17764,10501.987956,23704.01045,38625.803776,10443.244931,16013.854965,41341.780779
MIMAT0000250,15.393779,134.202379,14.639543,66.14069,494.340051,37.872049,124.92121,57.699572,397.853021,110.053133,117.087933,33.244798,327.479573,51.223432,142.40904,46.819105,31.392303,212.984762,43.327487,98.479819,37.16395,474.003516,45.30874,69.541631,5.360569,21.520728,12.231325,45.519188,719.705809,12.014183,336.775965,51.179361,10.90693,88.155842,403.627474,171.379156,17.24574,36.375052,56.022039,553.020735,18.768964,38.558835,391.924223,66.007623,39.26966
MIMAT0000252,0.126179,0.0,0.406653,0.255369,0.756449,0.145104,0.317059,0.0,0.823143,0.366844,13.863868,1.047831,0.504591,0.472105,0.783544,0.0,0.0,0.626427,0.20864,0.0,0.986655,0.231787,0.235983,0.332736,0.287172,0.292799,0.309654,0.32985,0.0,0.0,0.292087,0.28198,0.145426,0.247629,0.0,0.74838,0.0,0.0,0.70914,0.438326,0.0,0.0,0.166918,0.368758,2.351477
MIMAT0000253,28145.377835,12029.178693,15307.540896,31188.01704,23802.832824,45053.083265,13079.31419,8482.727436,17684.42957,6375.011191,46758.030027,20067.950846,27063.739432,71681.527165,29341.747025,18984.922901,6180.979525,7401.22049,9438.92435,47265.977268,22714.408861,24279.178571,31953.517008,27483.085414,62005.89433,13731.102753,23003.716154,25123.623358,38939.796509,7058.685509,23964.253259,61212.911358,34265.502601,68885.123285,36007.708573,36303.568615,40444.518535,26162.107155,19029.528106,18339.833221,45201.624852,30453.867911,26466.736349,36580.760886,95468.539951
MIMAT0000254,13154.992637,219.369274,1349.006863,17740.7719,807.132111,21818.07312,1470.51923,1255.499933,1193.833441,827.232723,12047.016914,1076.502757,711.97793,8129.890344,3028.004042,1274.436995,4328.833565,489.238529,2685.539187,7871.572407,2324.226854,1869.822182,4990.568937,774.440887,2235.070142,4242.218577,5837.438569,4761.867853,932.365782,2632.519374,472.012107,8619.844933,2910.114388,29926.184342,4238.950529,47942.009481,5503.498968,9084.885948,10082.312211,920.483657,546.08749,11171.15353,3111.691393,1581.601648,17304.281311
MIMAT0000255,212.106075,647.13936,189.094109,289.588968,121.03199,165.418149,257.451837,162.591692,185.207439,172.783421,140.560426,167.271821,200.322636,82.500411,369.832555,91.992812,596.247257,206.929315,194.034817,355.208655,263.107615,250.097698,254.153713,339.556147,42.884551,163.674658,366.784924,378.666876,129.207478,331.685663,164.444811,190.336463,159.532031,363.023776,123.367866,304.590902,282.446899,153.294865,317.221836,128.721605,299.111749,152.459598,181.774053,417.249305,236.3234
MIMAT0000256,2514.611475,2904.062072,4648.055197,3173.731674,1134.296717,2913.390834,2436.597731,1932.401389,1253.648586,723.415933,2607.917531,4681.51531,845.189961,1759.064569,2140.249203,1993.626323,2437.860273,1106.059104,2602.361542,2656.167933,2824.460199,1880.252576,3415.146287,3468.596801,3892.634687,1880.794499,2844.324962,1646.277315,1566.029196,5342.07086,1232.605873,2532.038914,4392.438913,1218.333543,1274.482008,4268.388737,3982.616289,1940.435851,3362.267811,1611.138614,5201.088598,8015.671128,1729.273834,12263.773841,1618.521363
MIMAT0000257,1035.294657,747.791145,2174.514478,526.06109,159.989159,405.419567,654.726651,347.265937,158.866827,146.003825,533.9649,1058.118099,154.404852,386.890338,468.754931,549.41398,654.281709,212.56715,655.406484,572.917185,921.205527,295.527866,667.83195,1356.727275,667.678021,595.992412,861.921347,450.738925,206.616859,696.351431,189.272182,535.761898,1214.01404,291.954323,223.173235,700.858428,1016.923816,485.000703,737.978073,235.234714,1614.428862,2155.996869,238.192447,1936.899665,402.572802
MIMAT0000258,83.782529,105.168211,35.65,78.909163,12.292311,90.834877,17.755299,53.425529,20.029842,12.839533,51.749298,173.082515,13.119366,46.73843,63.467028,61.777286,73.524081,36.541503,60.018655,110.247847,52.292638,37.549424,62.535501,55.899494,186.662673,25.180716,221.092813,32.490146,22.445843,155.477652,12.559727,97.988031,69.222651,44.573179,24.137191,96.915288,119.570466,74.049214,118.189955,30.098356,47.369292,130.136064,29.711461,71.170231,20.692994
MIMAT0000259,9127.753224,20656.843225,10777.822009,5815.528758,391.273743,3202.001966,20730.896887,8940.940389,625.040812,7866.597996,5410.20378,13030.627224,711.47334,8197.401414,14601.334022,26149.442697,21637.558905,13871.57228,5475.815444,15737.570485,33144.652293,1781.743288,12173.656129,8002.777679,13772.067833,7397.713596,21473.407089,9191.082794,465.031822,10323.009534,738.979351,18538.63048,12549.804681,18373.559391,562.626433,1392.3621,5199.20746,17766.615063,4411.794601,308.43508,31592.338089,14583.102915,369.891005,18361.366297,6551.213871
MIMAT0000260,0.0,0.0,0.0,0.0,0.0,0.0,0.317059,0.0,0.0,0.0,0.0,0.095257,0.0,0.0,0.391772,0.149582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095724,0.0,0.154827,0.164925,0.0,0.0,0.0,0.56396,0.0,0.247629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0000261,1685.871043,2820.830791,2811.470188,1853.216182,91.908669,898.626829,9456.282019,3944.941071,142.403943,4391.486876,1577.873149,3827.057323,195.276724,2488.46735,3067.377104,7464.431318,6908.991851,5934.757759,1403.866223,4501.890317,15827.896053,520.592615,3849.119062,2429.964264,5623.428442,2394.656777,6116.126989,3761.600179,111.078144,4483.410179,175.544106,4524.650196,5977.870273,6006.235792,132.371421,349.493735,1606.536516,6033.495356,1522.286606,89.856739,8772.554407,4305.651816,86.630609,5065.255357,3367.78482
MIMAT0000262,5.678035,1.935611,5.964258,5.362758,2.836686,28.150106,1.268236,10.863191,3.018195,2.567907,0.137266,9.430472,4.036728,1.770395,1.567088,15.406928,19.207133,0.835234,7.928306,77.421241,0.65777,3.245013,0.235983,0.499103,22.495245,8.344773,19.817844,50.961701,2.302137,53.474889,4.673388,58.228859,102.234292,67.107399,5.555385,2.619333,6.515058,12.774572,8.746057,2.483846,69.415375,37.797805,2.837611,0.553137,25.866243
MIMAT0000263,81.006603,22.582131,69.266732,118.7468,5.295149,163.96711,48.192955,30.096382,7.95706,13.940065,388.600165,281.866356,8.578047,366.117706,106.366037,76.585886,24.783398,9.814004,155.297399,218.3279,40.781681,88.774253,115.395697,114.627235,86.630625,30.890298,65.027297,129.960582,16.402731,80.094548,3.797127,248.988292,74.167125,167.149419,33.140746,144.811646,133.750296,116.270258,63.349816,9.204837,137.043233,90.562524,28.876869,199.313521,43.032023
MIMAT0000264,1972.422429,1027.809571,1035.341079,478.307002,1556.584913,1257.03281,804.061399,12036.949807,1772.229421,2775.906876,1804.636654,1761.307494,1775.655804,3307.452124,722.623038,23.18518,135.689105,289.199897,790.048561,8105.074871,29083.257448,1230.786633,513.97102,4034.74553,1296.396203,966.968758,4048.258927,1003.896017,1827.321827,1092.112736,1549.812028,2657.660981,2642.531035,2637.494019,2089.591123,75.586439,964.42012,1561.312532,1425.843606,1371.082321,640.528151,4392.662864,1400.945492,856.808447,2216.972161
MIMAT0000265,6.435105,99.361377,5.964259,20.429556,26.475748,20.31451,10.780003,4.095956,20.304222,7.70372,29.1004,6.286982,30.275461,8.497896,15.083214,6.132854,1.032641,658.373485,8.901956,36.233141,14.142034,22.715083,3.775728,7.320172,0.957244,3.952788,4.0255,11.544722,38.848574,0.235572,35.634577,341.900684,4.508198,24.515248,32.566051,26.567511,3.832387,15.805827,1.1819,20.747409,2.38336,9.893386,23.86932,7.743911,1.410887
MIMAT0000266,1.135607,3.871222,0.0,0.255369,0.567337,0.870622,0.317059,0.0,0.548762,0.0,19.903577,0.762059,0.0,374.025471,0.391772,0.0,0.0,2.296894,0.625919,0.309685,1.315539,0.231787,0.943932,0.332736,0.0,0.0,0.0,0.0,0.575534,0.0,0.0,0.0,16.433108,0.742887,0.191565,0.0,0.574858,0.216518,0.47276,0.146109,0.0,0.507353,0.333836,1.106274,0.705443
MIMAT0000267,678.840371,865.863431,1254.392032,157.818328,381.629006,605.662582,495.246019,176.660416,463.978936,1841.922615,1806.283846,281.961611,906.750065,34.935797,143.976128,332.66994,332.304064,43.223378,423.677452,194.172472,2921.152242,410.957571,4238.255065,117.455481,694.193698,384.005915,1090.91033,172.676052,237.983487,583.512348,822.224058,183.991915,1366.565636,287.74463,177.006069,81.199296,1764.047612,193.134209,1564.598612,397.707383,476.076273,1375.94152,391.089633,960.613731,1428.2869
MIMAT0000268,0.0,1.290407,0.135551,0.0,0.756449,0.145104,0.317059,0.0,0.0,0.0,0.274532,0.285772,0.0,0.118026,0.195886,0.0,0.206528,0.0,0.069547,0.309685,1.315539,1.158933,0.0,0.0,0.0,0.0,0.154827,0.32985,3.453206,0.0,1.168347,0.0,0.0,0.0,0.38313,3.367713,0.0,0.0,0.0,0.730543,0.0,0.0,0.834592,0.0,0.0
MIMAT0000269,1.261786,1.935611,3.524334,5.873496,1.323787,4.35311,4.755884,2.493191,2.469432,6.236344,4.255247,2.286174,3.532137,2.2425,1.371202,2.393309,4.750151,2.505704,1.669117,3.09685,5.591038,4.635731,2.35983,5.989231,2.680285,4.684786,4.180326,4.288041,3.165438,2.591294,0.584173,3.52475,5.089902,2.476288,2.29878,8.606377,4.024006,4.546882,4.491219,1.899412,3.57504,3.044119,3.505285,3.134442,4.467805
MIMAT0000270,47.316942,83.231283,107.221103,269.41478,94.745355,137.558248,153.139455,126.440418,94.387198,42.187035,155.110627,112.022584,77.707017,216.342279,154.553967,90.646575,69.806571,49.905254,87.76772,257.657891,197.001825,171.058482,119.171426,153.058137,59.253432,108.628438,104.972638,106.871138,154.243227,129.093566,99.893654,239.964934,121.430489,100.78491,140.800281,468.860445,206.374024,155.460046,434.229891,130.621016,162.664359,111.617675,168.253669,499.482267,119.455012
MIMAT0000271,4.416249,4.516426,1.626616,5.618127,3.782248,9.576839,1.585295,3.561701,3.018195,2.567907,9.059559,27.815132,5.04591,10.26829,8.423094,1.346238,2.065283,1.46166,3.268689,12.697084,5.591038,6.721811,4.247694,8.15201,6.70071,2.195995,4.335153,4.123116,2.877673,4.711444,2.920867,10.856228,8.143841,10.648038,5.172255,11.599899,13.98821,2.165182,3.545699,7.159318,4.17088,7.610298,8.679752,3.134441,2.116329
MIMAT0000272,254.62823,129.040749,171.201332,48.520197,73.375645,10.447462,34.876481,18.342764,72.436686,186.356641,47.494051,36.578804,131.193665,2.950658,38.393633,51.755305,229.452963,47.190743,14.25704,67.821008,30.586261,75.794206,19.114624,179.344209,53.318516,48.165439,115.500867,11.379798,97.840853,7.067166,92.88357,71.904886,27.049186,23.029476,88.694599,358.848498,47.521596,22.51789,50.585302,43.978664,378.060569,43.632364,54.415374,21.756703,3378.836759
MIMAT0000273,0.126179,0.645204,0.542205,2.298325,1.134674,4.78842,1.268236,7.657659,3.292577,0.366844,5.216109,0.476287,6.559683,1.062237,0.587658,1.047073,2.065283,0.626426,0.556373,1.23874,0.65777,5.794664,0.235983,0.831838,0.0,0.585598,0.309654,2.308945,4.604275,39.104985,4.089214,0.70495,134.227954,3.466803,1.91565,1.870951,0.191619,0.0,0.0,32.143874,1.4896,0.76103,8.178998,0.0,0.0
MIMAT0000274,7.823068,20.001317,28.059124,142.24079,59.570434,365.37096,104.629441,472.103592,125.117914,14.673751,322.575198,23.719069,541.930756,150.955688,58.56988,61.328541,83.64397,47.399549,35.746917,72.466282,32.230683,190.528553,16.754794,31.443466,13.114248,21.22793,28.48815,113.633046,178.703441,1677.745233,111.577117,44.693821,5719.303316,391.748713,150.570097,83.444436,19.928411,15.372789,15.364695,1249.520035,110.826266,28.158098,386.249003,25.628659,3.997511
MIMAT0000275,55.770902,34.841003,41.885363,96.529654,16.452785,61.959255,43.120012,71.946379,16.462882,9.537939,63.142378,394.269969,17.660685,76.953174,78.746129,51.306562,23.544226,27.353929,62.800518,118.299658,31.24403,60.72808,41.533012,81.353729,42.501654,40.259868,38.706726,90.213754,29.352254,32.508964,9.638862,112.932968,88.564271,90.384503,32.182921,81.199294,44.455685,63.656341,157.429018,22.646822,101.590742,50.481632,24.370073,76.517218,7.99502
MIMAT0000276,0.126179,0.645204,0.271102,0.255369,1.323787,0.290208,0.0,0.71234,1.371907,0.0,0.411798,1.333602,1.009182,0.472105,0.587658,0.299164,0.206528,1.252852,0.556373,2.47748,0.986655,0.927147,0.707949,0.831838,1.53159,0.0,0.309654,0.824624,2.302137,0.235572,1.168347,1.83287,0.145426,0.742887,0.574695,1.12257,1.341335,0.216518,0.0,1.899413,0.0,1.268384,1.502265,0.553137,0.470296
MIMAT0000278,60.818041,117.427083,109.254373,167.522365,53.897058,67.763398,93.532378,65.891485,36.218342,104.183633,411.111796,170.510567,41.376463,162.404241,135.748921,159.753368,352.956897,57.004747,146.395443,201.914597,170.691064,79.502791,145.601524,209.6231,141.959355,188.562568,206.693912,196.425195,50.934796,193.404779,82.952623,74.019736,277.181451,117.623667,53.063507,562.03383,226.110818,186.638663,397.827387,37.257672,116.486746,71.536783,61.59286,61.582531,194.231969
MIMAT0000279,19.936206,58.068337,28.194676,33.964138,14.939885,17.847747,26.950007,14.602977,4.664483,27.14644,100.753275,42.961042,4.541319,31.749084,41.723694,56.392342,85.915781,14.198986,25.593123,53.885183,52.950409,15.297912,36.105402,51.573939,33.695004,57.38861,48.925301,50.137078,11.510688,34.864686,14.020163,22.135426,57.443166,42.096891,13.217985,120.489275,61.893044,71.017958,85.569528,6.574884,50.050571,15.727947,9.681263,20.650431,42.796874
MIMAT0000280,51.480833,322.601875,83.364068,219.362366,170.390353,283.2423,221.307121,574.502523,318.831177,49.52391,163.483855,99.067592,127.661528,384.529813,436.433758,159.00546,384.3492,79.764882,691.570677,772.354302,1730.919194,445.957342,273.268339,100.818729,293.299709,363.656384,122.622903,379.491496,362.586694,969.615189,96.388612,158.190751,495.901757,587.870699,259.570586,511.892328,573.708291,376.5251,945.046873,272.784602,127.509789,171.992692,230.180368,158.5658,852.410277
MIMAT0000281,12.996387,107.749027,43.511977,88.613201,63.730909,51.076482,26.31589,119.851271,40.608446,353.637404,27.865006,19.908776,26.743324,25.49369,23.114536,80.774176,130.938953,81.226543,53.481282,76.182501,148.655801,60.032719,124.363051,11.645728,131.525389,19.031938,107.759522,52.116174,7.481948,147.232627,32.129537,6.203559,69.368076,40.36349,14.17581,10.477328,15.137926,118.002403,58.385837,35.212153,143.001634,52.003691,27.207686,125.008851,107.697631
MIMAT0000318,734.73745,1508.486365,341.047152,357.261876,78.670797,449.821278,707.675489,770.218043,95.210342,592.819548,2135.173283,1332.840154,205.873136,307.340589,710.478112,372.159536,673.282318,893.909577,559.014996,460.811227,3260.232176,230.859414,656.268782,622.547329,1900.226026,217.988872,1091.529638,395.983955,83.74026,962.31245,147.503784,525.610617,751.705629,576.727404,113.789616,25.819131,422.329016,901.365146,480.087596,156.92055,566.346053,770.669314,94.141936,879.671424,2395.684385
MIMAT0000414,373.236026,593.587449,333.320726,662.683753,610.455118,326.192979,542.170739,373.266362,641.503697,272.564929,431.289904,436.087925,777.070173,371.192837,716.942347,330.725376,472.330263,157.02406,353.157271,658.69992,484.118002,845.093796,438.22047,658.31635,366.816085,268.643101,686.812124,486.032785,779.561389,503.182227,636.164831,551.834753,335.060895,623.776869,787.332188,1835.029226,453.56297,604.302216,517.435619,627.974409,638.144791,834.849476,681.861353,581.715228,594.453291
MIMAT0000415,322.133734,351.636042,313.665785,399.397837,180.980651,228.10292,305.327731,215.482967,170.665226,165.079701,319.692612,493.623332,180.643585,282.200979,267.580121,286.897906,503.516042,91.458163,216.289705,501.379956,424.261023,250.561272,305.833996,377.654312,378.398743,402.305851,245.400636,359.865468,229.926006,271.614749,161.231858,540.978525,317.609806,263.72464,209.57212,1299.188716,316.363525,408.136753,433.993512,204.551925,404.575456,212.327259,216.326147,210.745009,396.694107
MIMAT0000416,9.968104,7.09724,7.18422,6.894974,6.618935,41.064329,5.70706,10.15085,6.310772,1.83422,8.922292,8.858929,4.541319,18.884215,8.031322,2.692474,3.924039,21.298476,20.933506,9.29055,6.248807,11.125756,14.158981,10.81389,3.924701,5.709584,13.160287,8.905929,6.618646,5.889305,5.549647,15.790878,17.451088,29.220195,19.348065,14.21923,10.155824,13.207608,6.145878,6.428776,11.023042,11.16177,6.342896,13.090898,5.17325
MIMAT0000417,90.091455,869.734653,243.992398,545.2138,153.37023,99.395991,582.754279,342.635727,275.204536,486.434852,96.498027,291.106311,88.808019,69.871593,201.95835,265.507708,1011.162649,162.661894,101.885665,372.551011,556.80148,529.864078,260.997221,221.435195,256.35007,399.67066,158.078263,227.431019,338.702013,622.852907,120.047634,197.667941,170.002686,208.255794,262.444063,370.822585,284.746333,393.630036,339.914308,255.25158,802.89459,161.591954,188.283868,177.188061,423.736088
MIMAT0000418,490.834398,1140.720226,642.78442,2414.518262,2752.532311,1058.531035,1538.052776,1087.20952,2836.554846,1372.729422,1178.840767,919.518725,2546.166293,909.865055,1010.379406,1323.798989,1284.812669,7733.434955,633.290686,1091.639498,1040.261715,2409.884865,1786.391472,1116.658915,848.501508,461.890454,1594.871887,954.088784,2141.851395,968.672901,2774.823645,1553.004546,843.32384,1117.548635,2061.239503,456.886355,1108.326241,3113.531301,889.497596,2632.437146,2913.956212,1394.459907,2264.41398,2088.459066,748.710157
