,0030a28c-81aa-44b0-8be0-b35e1dcbf98c_01,0bf573ac-cd1e-42d8-90cf-b30d7b08679c_01,0e251c03-bf86-4ed8-b45d-3cbc97160502_01,0e9fcccc-0630-408d-a121-2c6413824cb7_01,1843c82e-7a35-474f-9f79-c0a9af9aa09c_01,1d0db5d7-39ca-466d-96b3-0d278c5ea768_01,1ea575f1-f731-408b-a629-f5f4abab569e_01,1f971af1-6772-4fe6-8d35-bbe527a037fe_01,25ff86af-beb4-480c-b706-f3fe0306f7cf_01,29aff186-c321-4ff9-b81b-105e27e620ff_01,29e3d122-15a1-4235-a356-b1a9f94ceb39_01,31bbad4e-3789-42ec-9faa-1cb86970f723_01,33365d22-cb83-4d8e-a2d1-06b675f75f6e_01,3622cf29-600f-4410-84d4-a9afeb41c475_01,3f5a897d-1eaa-4d4c-8324-27ac07c90927_01,45b0cf9f-a879-417f-8f39-7770552252c0_01,4dd86ebd-ef16-4b2b-9ea0-5d1d7afef257_01,58e66976-4507-4552-ac53-83a49a142dde_01,5eff68ff-f6c3-40c9-9fc8-00e684a7b712_01,67325322-483f-443f-9ffa-2a20d108a2fb_01,69f23725-adca-48ac-9b33-80a7aae24cfe_01,6a21c948-cd85-4150-8c01-83017d7dc1ed_01,6e9437f0-a4ed-475c-ab0e-bf1431c70a90_01,a43e5f0e-a21f-48d8-97e0-084d413680b7_01,a468e725-ad4b-411d-ac5c-2eacc68ec580_01,a5b188f0-a6d3-4d4a-b04f-36d47ec05338_01,a6923479-4e68-4ea8-87ed-e9642b9d43d5_01,a8e2df1e-4042-42af-9231-3a00e83489f0_01,b56bdbdb-43af-4a03-a072-54dd22d7550c_01,c1c06604-5ae2-4a53-b9c0-eb210d38e3f0_01,c3d662ee-48d0-454a-bb0c-77d3338d3747_01,c85f340e-584b-4f3b-b6a5-540491fc8ad2_01,c8cde9ea-89e9-4ee8-8a46-417a48f6d3ab_01,d7df78b5-24f1-4ff4-bd9b-f0e6bec8289a_01,dc87a809-95de-4eb7-a1c2-2650475f2d7e_01,e56e4d9c-052e-4ec6-a81b-dbd53e9c8ffe_01,e6365b38-bc44-400c-b4aa-18ce8ff5bfce_01,ea54dbad-1b23-41cc-9378-d4002a8fca51_01,ed746cb9-0f2f-48ce-923a-3a9f9f00b331_01,eda9496e-be80-4a13-bf06-89f0cc9e937f_01,f0a326d2-1f3e-4a5d-bca8-32aaccc52338_01,f553f1a9-ecf2-4783-a609-6adca7c4c597_01,f784bc3a-751b-4025-aab2-0af2f6f24266_01,f855dad1-6ffc-493e-ba6c-970874bc9210_01,f8cf647b-1447-4ac3-8c43-bef07765cabf_01,f978cb0f-d319-4c01-b4c5-23ae1403a106_01,fdecb74f-ac4e-46b1-b23a-5f7fde96ef9f_01
MIMAT0017999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MIMAT0018000,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0
MIMAT0018001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
MIMAT0018003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018004,0.0,1.0,0.0,13.0,2.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
MIMAT0018006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MIMAT0018071,9.0,6.0,7.0,7.0,9.0,3.0,14.0,7.0,48.0,17.0,45.0,13.0,6.0,8.0,2.0,3.0,5.0,3.0,12.0,16.0,0.0,3.0,1.0,3.0,6.0,3.0,8.0,11.0,7.0,4.0,1.0,0.0,5.0,16.0,5.0,2.0,11.0,3.0,18.0,0.0,18.0,1.0,1.0,6.0,10.0,4.0,1.0
MIMAT0018072,4.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,6.0,4.0,1.0,0.0,2.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,7.0,1.0,5.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0
MIMAT0018073,24.0,9.0,18.0,67.0,19.0,11.0,84.0,57.0,34.0,50.0,202.0,75.0,23.0,6.0,85.0,19.0,8.0,44.0,12.0,95.0,5.0,93.0,12.0,37.0,31.0,6.0,30.0,29.0,18.0,16.0,31.0,7.0,26.0,120.0,19.0,16.0,43.0,23.0,24.0,3.0,11.0,4.0,9.0,20.0,55.0,26.0,11.0
MIMAT0018074,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
MIMAT0018075,2.0,0.0,2.0,4.0,1.0,6.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0
MIMAT0018076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
MIMAT0018078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018083,3.0,1.0,5.0,6.0,3.0,14.0,4.0,1.0,11.0,5.0,3.0,0.0,16.0,9.0,0.0,6.0,6.0,14.0,4.0,10.0,2.0,0.0,10.0,13.0,2.0,7.0,3.0,2.0,27.0,9.0,3.0,13.0,9.0,10.0,3.0,1.0,15.0,4.0,54.0,0.0,3.0,26.0,21.0,11.0,3.0,13.0,1.0
MIMAT0018085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018086,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MIMAT0018089,10.0,4.0,2.0,1.0,1.0,2.0,5.0,0.0,2.0,0.0,13.0,17.0,1.0,2.0,1.0,6.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,2.0,10.0,1.0,1.0,8.0,3.0,6.0,2.0,1.0,9.0,8.0,6.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,9.0,0.0,2.0
MIMAT0018090,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,13.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,3.0,1.0,0.0,5.0,0.0,2.0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0
MIMAT0018098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018101,51.0,9.0,21.0,19.0,5.0,8.0,10.0,25.0,14.0,11.0,9.0,19.0,4.0,5.0,56.0,19.0,6.0,10.0,11.0,24.0,1.0,18.0,4.0,26.0,34.0,7.0,15.0,47.0,19.0,9.0,59.0,3.0,47.0,77.0,14.0,10.0,18.0,50.0,21.0,8.0,14.0,13.0,19.0,9.0,11.0,15.0,5.0
MIMAT0018102,8.0,13.0,1.0,12.0,9.0,3.0,9.0,18.0,3.0,4.0,61.0,16.0,13.0,1.0,20.0,11.0,8.0,11.0,14.0,3.0,8.0,12.0,6.0,20.0,3.0,6.0,16.0,7.0,16.0,3.0,28.0,1.0,33.0,45.0,14.0,22.0,14.0,54.0,9.0,4.0,16.0,0.0,1.0,5.0,4.0,11.0,3.0
MIMAT0018103,1.0,6.0,1.0,4.0,0.0,3.0,3.0,5.0,1.0,0.0,19.0,4.0,3.0,3.0,8.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,6.0,3.0,2.0,3.0,4.0,1.0,4.0,1.0,8.0,0.0,10.0,5.0,6.0,6.0,7.0,12.0,5.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0
MIMAT0018104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018105,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018106,3.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,4.0,0.0,0.0
MIMAT0018107,11.0,5.0,1.0,1.0,3.0,1.0,3.0,25.0,3.0,4.0,6.0,6.0,2.0,0.0,4.0,3.0,2.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,6.0,2.0,3.0,8.0,3.0,5.0,3.0,1.0,3.0,5.0,5.0,2.0,7.0,4.0,4.0,3.0,0.0,1.0,5.0,1.0,9.0,0.0,1.0
MIMAT0018108,41.0,1.0,22.0,245.0,0.0,5.0,10.0,1001.0,1.0,142.0,10.0,68.0,41.0,2.0,63.0,6.0,3.0,52.0,10.0,2.0,23.0,47.0,340.0,59.0,118.0,0.0,31.0,170.0,13.0,29.0,113.0,5.0,61.0,28.0,72.0,742.0,0.0,26.0,4.0,46.0,1.0,48.0,1.0,1.0,84.0,24.0,0.0
MIMAT0018109,2.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
MIMAT0018110,15.0,4.0,7.0,7.0,4.0,5.0,7.0,6.0,3.0,0.0,11.0,7.0,3.0,6.0,3.0,6.0,1.0,7.0,0.0,7.0,1.0,1.0,1.0,4.0,16.0,3.0,3.0,5.0,8.0,1.0,5.0,3.0,7.0,3.0,3.0,4.0,6.0,6.0,9.0,5.0,2.0,0.0,7.0,7.0,15.0,3.0,1.0
MIMAT0018112,5.0,2.0,0.0,7.0,1.0,0.0,3.0,6.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,4.0,9.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0
MIMAT0018113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018116,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
MIMAT0018117,209.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,0.0,2.0,0.0,0.0,34.0,1.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,83.0,0.0,8.0,0.0,0.0,0.0
MIMAT0018119,10.0,9.0,13.0,32.0,5.0,4.0,105.0,57.0,16.0,4.0,16.0,3.0,13.0,9.0,20.0,0.0,3.0,31.0,2.0,14.0,4.0,8.0,7.0,11.0,1.0,10.0,10.0,28.0,10.0,2.0,3.0,9.0,15.0,31.0,3.0,2.0,10.0,82.0,1.0,10.0,3.0,0.0,7.0,6.0,6.0,5.0,28.0
MIMAT0018120,8.0,2.0,3.0,4.0,2.0,2.0,7.0,4.0,3.0,6.0,3.0,10.0,2.0,1.0,7.0,5.0,3.0,9.0,0.0,4.0,0.0,2.0,2.0,2.0,8.0,2.0,2.0,7.0,5.0,3.0,4.0,1.0,1.0,7.0,5.0,6.0,11.0,5.0,6.0,1.0,0.0,9.0,10.0,5.0,10.0,2.0,2.0
MIMAT0018121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018180,222.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,0.0,5.0,0.0,0.0,30.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,98.0,0.0,2.0,0.0,0.0,0.0
MIMAT0018181,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018183,3.0,2.0,1.0,1.0,3.0,3.0,2.0,5.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,2.0,6.0,0.0,3.0,6.0,1.0,9.0,2.0,21.0,1.0,2.0
MIMAT0018184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018185,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
MIMAT0018186,4.0,2.0,1.0,7.0,3.0,3.0,9.0,5.0,1.0,0.0,10.0,2.0,8.0,2.0,2.0,1.0,0.0,12.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,2.0,2.0,10.0,3.0,5.0,1.0,4.0,6.0,2.0,2.0,3.0,13.0,4.0,7.0,1.0,1.0,2.0,11.0,7.0,14.0,4.0,3.0
MIMAT0018187,29.0,5.0,7.0,15.0,6.0,7.0,19.0,17.0,5.0,1.0,46.0,14.0,19.0,5.0,11.0,3.0,9.0,13.0,3.0,6.0,2.0,6.0,5.0,10.0,3.0,6.0,15.0,56.0,10.0,5.0,21.0,3.0,14.0,18.0,13.0,7.0,39.0,3.0,6.0,3.0,15.0,1.0,10.0,14.0,17.0,7.0,8.0
MIMAT0018190,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
MIMAT0018191,13.0,13.0,3.0,14.0,2.0,17.0,26.0,36.0,0.0,5.0,55.0,28.0,10.0,10.0,13.0,11.0,9.0,25.0,4.0,27.0,5.0,22.0,6.0,15.0,14.0,2.0,11.0,49.0,14.0,29.0,14.0,13.0,19.0,20.0,6.0,17.0,6.0,9.0,26.0,4.0,43.0,8.0,32.0,12.0,2.0,5.0,3.0
MIMAT0018192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018194,192.0,2.0,12.0,91.0,16.0,2.0,1.0,313.0,5.0,38.0,27.0,810.0,12.0,19.0,432.0,57.0,28.0,205.0,3.0,48.0,3.0,1.0,4.0,14.0,291.0,12.0,17.0,1776.0,38.0,73.0,536.0,16.0,132.0,453.0,64.0,296.0,19.0,29.0,7.0,10.0,131.0,4.0,2.0,32.0,9.0,28.0,3.0
MIMAT0018195,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MIMAT0018196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018197,12.0,11.0,7.0,14.0,8.0,5.0,22.0,27.0,7.0,6.0,5.0,7.0,5.0,12.0,19.0,7.0,1.0,16.0,2.0,2.0,9.0,8.0,2.0,24.0,11.0,5.0,10.0,12.0,19.0,5.0,5.0,11.0,12.0,8.0,2.0,1.0,23.0,22.0,14.0,9.0,9.0,4.0,25.0,8.0,71.0,7.0,10.0
MIMAT0018198,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MIMAT0018200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018201,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018204,0.0,4.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0
MIMAT0018205,6.0,9.0,10.0,9.0,8.0,5.0,13.0,15.0,2.0,8.0,14.0,16.0,11.0,9.0,6.0,21.0,3.0,23.0,2.0,3.0,6.0,7.0,11.0,11.0,18.0,7.0,5.0,12.0,17.0,5.0,15.0,7.0,13.0,8.0,6.0,20.0,22.0,34.0,17.0,6.0,4.0,6.0,35.0,6.0,11.0,20.0,14.0
MIMAT0018206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
