Case ID,Read Counts,Sample,TCGA Project,miRNA
16453,913f21a9-f727-4983-ab3a-61b5b3fc7f5e,1552.139502,913f21a9-f727-4983-ab3a-61b5b3fc7f5e_06,SKCM,miR-151a-3p
16454,919dfc28-6b55-452e-884c-48cb86802ac2,5602.92937,919dfc28-6b55-452e-884c-48cb86802ac2_06,SKCM,miR-151a-3p
16455,92116b0b-e614-4a27-a3c2-207e561c788b,7548.2738,92116b0b-e614-4a27-a3c2-207e561c788b_01,SKCM,miR-151a-3p
16456,92d79156-9139-487b-8582-ce0e87b4ecd0,3605.048501,92d79156-9139-487b-8582-ce0e87b4ecd0_06,SKCM,miR-151a-3p
16457,931e39cd-b0c4-437f-b6c5-9358d74ea533,4377.08356,931e39cd-b0c4-437f-b6c5-9358d74ea533_01,SKCM,miR-151a-3p
16458,93a31e9f-6557-4f15-a49f-5dfea2c588b2,5100.293047,93a31e9f-6557-4f15-a49f-5dfea2c588b2_06,SKCM,miR-151a-3p
16459,95f469b1-e109-4d0e-b9aa-2060207f8a03,3173.959847,95f469b1-e109-4d0e-b9aa-2060207f8a03_06,SKCM,miR-151a-3p
16460,962ff090-16c0-438b-8213-86b2bd306e4c,3844.854274,962ff090-16c0-438b-8213-86b2bd306e4c_06,SKCM,miR-151a-3p
16461,963858b8-a8b6-498e-989a-271654713772,2528.992571,963858b8-a8b6-498e-989a-271654713772_06,SKCM,miR-151a-3p
16462,96fc529a-6ad3-456f-a41a-63238ecbb9c4,2384.860696,96fc529a-6ad3-456f-a41a-63238ecbb9c4_01,SKCM,miR-151a-3p
16463,97991c80-c4aa-4ede-9fd9-bbaff9c4a472,6578.400237,97991c80-c4aa-4ede-9fd9-bbaff9c4a472_01,SKCM,miR-151a-3p
16464,97d9dfc9-c937-48b4-b453-df081950419f,7916.225798,97d9dfc9-c937-48b4-b453-df081950419f_06,SKCM,miR-151a-3p
16465,9817ec15-605a-40db-b848-2199e5ccbb7b,5377.096847,9817ec15-605a-40db-b848-2199e5ccbb7b_06,SKCM,miR-151a-3p
16466,9937259a-9d47-483c-8773-b3c60e02a653,3869.511448,9937259a-9d47-483c-8773-b3c60e02a653_06,SKCM,miR-151a-3p
16467,99706ad3-5cf4-45f8-815e-51e78f2e9f79,3321.523079,99706ad3-5cf4-45f8-815e-51e78f2e9f79_06,SKCM,miR-151a-3p
16468,9a903fc2-57d7-4a02-94e7-9b9b7ee99276,4582.504736,9a903fc2-57d7-4a02-94e7-9b9b7ee99276_06,SKCM,miR-151a-3p
16469,9b99ffee-fe9f-4be5-a00a-ef86627282a4,2920.075169,9b99ffee-fe9f-4be5-a00a-ef86627282a4_06,SKCM,miR-151a-3p
16470,9c0240d6-8b75-41ae-8fe8-269831fd1e41,4106.248364,9c0240d6-8b75-41ae-8fe8-269831fd1e41_06,SKCM,miR-151a-3p
16471,9c47ab1d-e3bd-4191-bd60-4a2123de534e,1082.367486,9c47ab1d-e3bd-4191-bd60-4a2123de534e_01,SKCM,miR-151a-3p
16472,9d86940d-50fb-4d2f-8b1e-539196885f46,2896.425944,9d86940d-50fb-4d2f-8b1e-539196885f46_01,SKCM,miR-151a-3p
16473,9e5a0b7e-9682-4f29-8e4a-7af968ca93fc,2301.413412,9e5a0b7e-9682-4f29-8e4a-7af968ca93fc_01,SKCM,miR-151a-3p
16474,9e5b6bee-0e10-4559-8d0e-2dc9677cc90c,2210.240886,9e5b6bee-0e10-4559-8d0e-2dc9677cc90c_06,SKCM,miR-151a-3p
16475,9ee83669-d7a4-476e-8857-304600b4917a,5413.152724,9ee83669-d7a4-476e-8857-304600b4917a_06,SKCM,miR-151a-3p
16476,9ef30567-6e19-4cd0-8ec8-69194136418d,3666.141749,9ef30567-6e19-4cd0-8ec8-69194136418d_06,SKCM,miR-151a-3p
16477,9f4dde50-fa0c-43bf-8d5d-70b76cc35793,11247.414215,9f4dde50-fa0c-43bf-8d5d-70b76cc35793_06,SKCM,miR-151a-3p
16478,9f5bd948-dc3d-4b17-a114-d2f5c46fe10c,2833.488995,9f5bd948-dc3d-4b17-a114-d2f5c46fe10c_06,SKCM,miR-151a-3p
16479,a01a350d-64be-4af3-91c3-7d681c3db11d,9747.984664,a01a350d-64be-4af3-91c3-7d681c3db11d_06,SKCM,miR-151a-3p
16480,a0bb7e56-85e1-4bc7-9515-f4279356e6d1,2590.461966,a0bb7e56-85e1-4bc7-9515-f4279356e6d1_06,SKCM,miR-151a-3p
16481,a20aeafc-9a68-4af0-87ea-532ee835ebb2,2174.073987,a20aeafc-9a68-4af0-87ea-532ee835ebb2_06,SKCM,miR-151a-3p
16482,a25b293b-e019-4890-b44d-bec4dedf46fb,3076.220243,a25b293b-e019-4890-b44d-bec4dedf46fb_06,SKCM,miR-151a-3p
16483,a276671a-02dd-4b94-9408-1c47710791fe,4873.226822,a276671a-02dd-4b94-9408-1c47710791fe_06,SKCM,miR-151a-3p
16484,a29a20e3-5c2c-4f37-b93e-ae9ebc46ec53,4405.609075,a29a20e3-5c2c-4f37-b93e-ae9ebc46ec53_06,SKCM,miR-151a-3p
16485,a3df4ba6-538e-4b53-a356-eb1ef743b2ab,8996.531991,a3df4ba6-538e-4b53-a356-eb1ef743b2ab_06,SKCM,miR-151a-3p
16486,a4e5a8ba-dbb2-4ee9-8ab3-cc5bab152cc2,1691.252149,a4e5a8ba-dbb2-4ee9-8ab3-cc5bab152cc2_01,SKCM,miR-151a-3p
16487,a5286cd0-403a-421b-ab58-11e250740b00,3807.839954,a5286cd0-403a-421b-ab58-11e250740b00_06,SKCM,miR-151a-3p
16488,a5930bc2-d0e4-454f-b60d-5dd1148d4669,15402.831638,a5930bc2-d0e4-454f-b60d-5dd1148d4669_01,SKCM,miR-151a-3p
16489,a5ab4498-8721-40ea-8ee4-fc1a6d05721d,5650.205243,a5ab4498-8721-40ea-8ee4-fc1a6d05721d_01,SKCM,miR-151a-3p
16490,a5f95c6c-e25a-4ad8-bd5d-fcfd8a31933c,6024.448135,a5f95c6c-e25a-4ad8-bd5d-fcfd8a31933c_06,SKCM,miR-151a-3p
16491,a67fd5bb-b6b6-4e00-9acd-68d0a59b5e55,3232.579109,a67fd5bb-b6b6-4e00-9acd-68d0a59b5e55_06,SKCM,miR-151a-3p
16492,a6c0bfce-0adb-4dd0-bbe7-3f9e7dcdf7bf,7236.449543,a6c0bfce-0adb-4dd0-bbe7-3f9e7dcdf7bf_06,SKCM,miR-151a-3p
16493,a9255dcb-b236-4777-ac43-555e3a5386c3,4187.190276,a9255dcb-b236-4777-ac43-555e3a5386c3_01,SKCM,miR-151a-3p
16494,a92e70e1-c57d-45ef-a822-33b361c22291,2278.621714,a92e70e1-c57d-45ef-a822-33b361c22291_06,SKCM,miR-151a-3p
16495,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce,3649.592026,a9eb1022-ffd3-42de-a39d-2126fc7ec0ce_01,SKCM,miR-151a-3p
16496,aa55097f-4fd6-45e7-a394-f4122ceafc51,6639.973544,aa55097f-4fd6-45e7-a394-f4122ceafc51_06,SKCM,miR-151a-3p
16497,aa597e8b-7813-4837-b778-4dafe3b091bb,3041.346763,aa597e8b-7813-4837-b778-4dafe3b091bb_06,SKCM,miR-151a-3p
16498,ab74d6ed-880e-4470-bfd5-2974a4c3a0d7,8572.242309,ab74d6ed-880e-4470-bfd5-2974a4c3a0d7_06,SKCM,miR-151a-3p
16499,ab7eb3ec-bd87-4e49-9010-b51b17148f7c,2019.119196,ab7eb3ec-bd87-4e49-9010-b51b17148f7c_06,SKCM,miR-151a-3p
16500,acd3deaf-39df-4996-b6ce-2b295b9315a1,4319.201141,acd3deaf-39df-4996-b6ce-2b295b9315a1_06,SKCM,miR-151a-3p
16501,adfa6beb-1aa3-4a2a-afe7-8d036a80b20d,5887.034361,adfa6beb-1aa3-4a2a-afe7-8d036a80b20d_06,SKCM,miR-151a-3p
16502,af852862-f01e-4ddd-82c6-9781c93ef20b,4914.366867,af852862-f01e-4ddd-82c6-9781c93ef20b_01,SKCM,miR-151a-3p
16503,af915978-c5e1-4dd4-ab0e-d2be5ac0ae4f,2537.564307,af915978-c5e1-4dd4-ab0e-d2be5ac0ae4f_06,SKCM,miR-151a-3p
16504,afbc376b-524d-4ecd-b79f-d8be770591a7,3290.902735,afbc376b-524d-4ecd-b79f-d8be770591a7_06,SKCM,miR-151a-3p
16505,affb02c3-ec15-465e-8296-6a32132d542e,2813.097244,affb02c3-ec15-465e-8296-6a32132d542e_06,SKCM,miR-151a-3p
16506,b1739cb5-09bc-414a-8f05-c66d2cb9868d,9051.747951,b1739cb5-09bc-414a-8f05-c66d2cb9868d_06,SKCM,miR-151a-3p
16507,b2fbea07-eede-4ab1-994a-da26583a5106,2564.526078,b2fbea07-eede-4ab1-994a-da26583a5106_01,SKCM,miR-151a-3p
16508,b34e2ac6-0661-4f7c-97f5-f1f3b54aa0e4,6464.621881,b34e2ac6-0661-4f7c-97f5-f1f3b54aa0e4_06,SKCM,miR-151a-3p
16509,b4079a49-bb11-430a-9a1e-19bd46d87fbe,3985.214519,b4079a49-bb11-430a-9a1e-19bd46d87fbe_06,SKCM,miR-151a-3p
16510,b44cced8-88db-4769-a1b0-b09d28558277,3335.770538,b44cced8-88db-4769-a1b0-b09d28558277_01,SKCM,miR-151a-3p
16511,b53cf25c-929c-4f1a-870e-13f260c5cf7d,3077.990639,b53cf25c-929c-4f1a-870e-13f260c5cf7d_01,SKCM,miR-151a-3p
16512,b5e37b9b-6264-4cc8-9b44-1d8ac0692d6c,4393.137839,b5e37b9b-6264-4cc8-9b44-1d8ac0692d6c_06,SKCM,miR-151a-3p
16513,b6691e3c-ee3f-49a2-8bd4-2086413e5d8d,7924.837421,b6691e3c-ee3f-49a2-8bd4-2086413e5d8d_06,SKCM,miR-151a-3p
16514,b6750b08-c59d-49b9-8c08-a19e17cb366f,4847.117154,b6750b08-c59d-49b9-8c08-a19e17cb366f_06,SKCM,miR-151a-3p
16515,b6b51b28-bdee-4fe6-a3f3-7b128e16721c,4510.841147,b6b51b28-bdee-4fe6-a3f3-7b128e16721c_06,SKCM,miR-151a-3p
16516,b6ee9305-c935-4692-81f3-956956d5b4c4,3679.86366,b6ee9305-c935-4692-81f3-956956d5b4c4_01,SKCM,miR-151a-3p
16517,b770ed96-a48c-4e88-8db6-b2d1a1619da2,1624.156103,b770ed96-a48c-4e88-8db6-b2d1a1619da2_06,SKCM,miR-151a-3p
16518,b829885f-8681-4b00-b301-8b0e0c2c6684,5255.54732,b829885f-8681-4b00-b301-8b0e0c2c6684_06,SKCM,miR-151a-3p
16519,b85b14d7-3b5a-4800-af12-622ec03b9fe5,7199.371941,b85b14d7-3b5a-4800-af12-622ec03b9fe5_01,SKCM,miR-151a-3p
16520,b8a1732f-c1cb-4a02-af4f-61b63d3d52df,5029.028503,b8a1732f-c1cb-4a02-af4f-61b63d3d52df_06,SKCM,miR-151a-3p
16521,b91af125-a024-4ba3-a5e8-99955ff9efc5,10944.300498,b91af125-a024-4ba3-a5e8-99955ff9efc5_06,SKCM,miR-151a-3p
16522,b93f703e-be51-4469-aaac-2d4a87a37639,14921.39052,b93f703e-be51-4469-aaac-2d4a87a37639_06,SKCM,miR-151a-3p
16523,b9607824-a8d3-4915-ab73-962cdcfd8dc3,3114.525604,b9607824-a8d3-4915-ab73-962cdcfd8dc3_06,SKCM,miR-151a-3p
16524,ba207d79-91c0-45dc-a784-4bcaec580eb4,3699.110837,ba207d79-91c0-45dc-a784-4bcaec580eb4_06,SKCM,miR-151a-3p
16525,bc71a91d-8ad1-4bab-a4fa-89470aa4e4d0,4926.565429,bc71a91d-8ad1-4bab-a4fa-89470aa4e4d0_06,SKCM,miR-151a-3p
16526,bd2345ed-33b8-4010-8479-4d6c67e29561,5523.988995,bd2345ed-33b8-4010-8479-4d6c67e29561_06,SKCM,miR-151a-3p
16527,bda2f09a-82c4-40ec-90e8-0bf63916a5c7,5166.285668,bda2f09a-82c4-40ec-90e8-0bf63916a5c7_01,SKCM,miR-151a-3p
16528,be73fde2-d843-426b-9306-a02d3f2a754b,9174.684363,be73fde2-d843-426b-9306-a02d3f2a754b_06,SKCM,miR-151a-3p
16529,c03152cb-c6e6-47e2-a1cb-2354260a3661,1800.878871,c03152cb-c6e6-47e2-a1cb-2354260a3661_06,SKCM,miR-151a-3p
16530,c061ae6c-7a02-47c3-aecd-a56487c01603,3042.995733,c061ae6c-7a02-47c3-aecd-a56487c01603_06,SKCM,miR-151a-3p
16531,c0b0255b-74fd-4af7-a2b0-5a82829f680b,11081.941039,c0b0255b-74fd-4af7-a2b0-5a82829f680b_06,SKCM,miR-151a-3p
16532,c127ffb6-2ccf-4e90-b811-0aa40ebfab17,8184.396321,c127ffb6-2ccf-4e90-b811-0aa40ebfab17_06,SKCM,miR-151a-3p
16533,c2948fe9-5798-43bc-a743-511e94e417f8,4541.923071,c2948fe9-5798-43bc-a743-511e94e417f8_06,SKCM,miR-151a-3p
16534,c35d97f8-1b70-4fbd-a603-9230b3ba7952,1366.827249,c35d97f8-1b70-4fbd-a603-9230b3ba7952_01,SKCM,miR-151a-3p
16535,c3a8881b-70f8-402c-ac75-1cc49fca4e87,3497.759718,c3a8881b-70f8-402c-ac75-1cc49fca4e87_06,SKCM,miR-151a-3p
16536,c3d4caa5-eebc-4276-b1e1-ab9494867b10,2902.312077,c3d4caa5-eebc-4276-b1e1-ab9494867b10_06,SKCM,miR-151a-3p
16537,c4ed9e22-b5d7-4469-89a8-861a86791c8b,7012.70115,c4ed9e22-b5d7-4469-89a8-861a86791c8b_01,SKCM,miR-151a-3p
16538,c5476668-4b3f-47bb-9d67-488cef891243,3074.528296,c5476668-4b3f-47bb-9d67-488cef891243_06,SKCM,miR-151a-3p
16539,c58638ed-a38c-4494-a41e-6ee5283a7a59,4016.132962,c58638ed-a38c-4494-a41e-6ee5283a7a59_06,SKCM,miR-151a-3p
16540,c59a5615-2dd1-4902-a62b-0e312eab5484,5223.553437,c59a5615-2dd1-4902-a62b-0e312eab5484_06,SKCM,miR-151a-3p
16541,c6be76d4-a1ba-4dd6-84bf-3b30cabe144e,4020.978584,c6be76d4-a1ba-4dd6-84bf-3b30cabe144e_06,SKCM,miR-151a-3p
16542,c757c326-6803-4451-a2d3-4368812855a7,1554.542115,c757c326-6803-4451-a2d3-4368812855a7_01,SKCM,miR-151a-3p
16543,c787c4da-c564-44f1-89eb-dd9da107acb1,4851.310264,c787c4da-c564-44f1-89eb-dd9da107acb1_01,SKCM,miR-151a-3p
16544,c7ecf63a-a412-43e6-805e-e9f49d7dfe6b,1726.677756,c7ecf63a-a412-43e6-805e-e9f49d7dfe6b_06,SKCM,miR-151a-3p
16545,c8ba1856-d055-4dc6-a184-72763c76aae4,12612.854292,c8ba1856-d055-4dc6-a184-72763c76aae4_06,SKCM,miR-151a-3p
16546,c9dea107-fc12-4559-ad27-2800ae6b42e4,1538.612982,c9dea107-fc12-4559-ad27-2800ae6b42e4_06,SKCM,miR-151a-3p
16547,ca9f542c-fdac-4e58-8658-eca78e4fafca,6582.109373,ca9f542c-fdac-4e58-8658-eca78e4fafca_06,SKCM,miR-151a-3p
16548,caaf50a4-13b5-4003-b52f-e5f9780f9f94,2986.037463,caaf50a4-13b5-4003-b52f-e5f9780f9f94_01,SKCM,miR-151a-3p
16549,ccf8809a-cdfd-46f7-b607-001b8b91c1a4,2699.612239,ccf8809a-cdfd-46f7-b607-001b8b91c1a4_06,SKCM,miR-151a-3p
16550,cdcf4d91-98a1-4a65-98dd-c6fc80805a0c,1439.051723,cdcf4d91-98a1-4a65-98dd-c6fc80805a0c_06,SKCM,miR-151a-3p
16551,ce28f65d-4ae8-4e63-815f-5b8d4389e092,17416.312799,ce28f65d-4ae8-4e63-815f-5b8d4389e092_06,SKCM,miR-151a-3p
16552,ce727e9e-325d-41d8-bfaf-0051418b9bef,2246.284263,ce727e9e-325d-41d8-bfaf-0051418b9bef_06,SKCM,miR-151a-3p
16553,ceb45393-54ee-4801-8c6f-c0aa66e37e60,2968.263852,ceb45393-54ee-4801-8c6f-c0aa66e37e60_06,SKCM,miR-151a-3p
16554,cf409c7c-ff82-4529-bda4-554310843bc5,3871.205615,cf409c7c-ff82-4529-bda4-554310843bc5_06,SKCM,miR-151a-3p
16555,cf97d5ff-1cb7-434e-9ca8-c396cf960e5a,5122.16245,cf97d5ff-1cb7-434e-9ca8-c396cf960e5a_01,SKCM,miR-151a-3p
16556,cfe787b3-8297-4318-987c-bfadd743d767,4364.518748,cfe787b3-8297-4318-987c-bfadd743d767_06,SKCM,miR-151a-3p
16557,d0680568-bbb3-4561-9e4b-08fe2a4832cb,2413.893526,d0680568-bbb3-4561-9e4b-08fe2a4832cb_06,SKCM,miR-151a-3p
16558,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891,4855.111553,d0c3a83d-a1bf-4e9a-a610-2fb4370f2891_01,SKCM,miR-151a-3p
16559,d2372037-5eea-4f98-bd72-551218e83779,7783.380275,d2372037-5eea-4f98-bd72-551218e83779_06,SKCM,miR-151a-3p
16560,d241a660-1c84-44fa-a6b3-ec9284333bd2,1423.535595,d241a660-1c84-44fa-a6b3-ec9284333bd2_06,SKCM,miR-151a-3p
16561,d28b2d64-2399-4ce1-9c9a-7538dabab862,4235.451114,d28b2d64-2399-4ce1-9c9a-7538dabab862_06,SKCM,miR-151a-3p
16562,d32a4219-4cca-470f-b6b3-11447d9f5e0b,5464.102768,d32a4219-4cca-470f-b6b3-11447d9f5e0b_01,SKCM,miR-151a-3p
16563,d32a4219-4cca-470f-b6b3-11447d9f5e0b,5870.736055,d32a4219-4cca-470f-b6b3-11447d9f5e0b_06,SKCM,miR-151a-3p
16564,d3b77da8-be1d-4955-b1c7-55b7769785e8,4019.722342,d3b77da8-be1d-4955-b1c7-55b7769785e8_06,SKCM,miR-151a-3p
16565,d3b77da8-be1d-4955-b1c7-55b7769785e8,1666.574442,d3b77da8-be1d-4955-b1c7-55b7769785e8_11,SKCM,miR-151a-3p
16566,d56a707b-dbf5-481d-9d93-1e23a854a684,2296.399104,d56a707b-dbf5-481d-9d93-1e23a854a684_01,SKCM,miR-151a-3p
16567,d5f8b18c-8ae7-457a-aa3e-c4bd77b276ab,9147.714767,d5f8b18c-8ae7-457a-aa3e-c4bd77b276ab_06,SKCM,miR-151a-3p
16568,d6276407-52a3-4f0c-8332-1b3477f6d2fc,1857.807314,d6276407-52a3-4f0c-8332-1b3477f6d2fc_06,SKCM,miR-151a-3p
16569,d6283ab0-9019-4ad2-93aa-2e6b39cd9641,7396.052899,d6283ab0-9019-4ad2-93aa-2e6b39cd9641_06,SKCM,miR-151a-3p
16570,d70e0d27-7f27-4807-a36e-9fb7b00f0a70,1546.39286,d70e0d27-7f27-4807-a36e-9fb7b00f0a70_06,SKCM,miR-151a-3p
16571,d7207811-3f9a-48ac-ab9b-3e8af1b1d9f2,2740.495807,d7207811-3f9a-48ac-ab9b-3e8af1b1d9f2_06,SKCM,miR-151a-3p
16572,d73d1b38-9ab4-409e-a360-e93f8c54715c,4994.324049,d73d1b38-9ab4-409e-a360-e93f8c54715c_06,SKCM,miR-151a-3p
16573,d781260c-f969-456e-bf16-044dc5b181a4,2888.313952,d781260c-f969-456e-bf16-044dc5b181a4_06,SKCM,miR-151a-3p
16574,d7ade261-b624-4e47-8a82-591bf1a8faa4,2288.477608,d7ade261-b624-4e47-8a82-591bf1a8faa4_06,SKCM,miR-151a-3p
16575,d7e86c99-a716-48b8-b067-e73d68b14dee,5742.242437,d7e86c99-a716-48b8-b067-e73d68b14dee_01,SKCM,miR-151a-3p
16576,d7ee2693-39a8-4e3a-b6f6-e4729800e34e,4990.223338,d7ee2693-39a8-4e3a-b6f6-e4729800e34e_01,SKCM,miR-151a-3p
16577,d7f251c3-8312-47d8-a9cc-2917d2284cc3,5882.109025,d7f251c3-8312-47d8-a9cc-2917d2284cc3_06,SKCM,miR-151a-3p
16578,d84d9c7b-b464-4ea1-8c39-9c929bb34c08,17449.809543,d84d9c7b-b464-4ea1-8c39-9c929bb34c08_06,SKCM,miR-151a-3p
16579,d8eac750-9daf-4465-b672-9e31fd369057,12471.733815,d8eac750-9daf-4465-b672-9e31fd369057_06,SKCM,miR-151a-3p
16580,db239624-3dba-48bb-9889-f479dc2ba046,2864.090593,db239624-3dba-48bb-9889-f479dc2ba046_06,SKCM,miR-151a-3p
16581,db950f20-c869-4e1a-ada2-dbdc82b5865e,4429.58811,db950f20-c869-4e1a-ada2-dbdc82b5865e_06,SKCM,miR-151a-3p
16582,dcc005ba-f8c9-4845-bf08-0dbabe291c9a,3533.922224,dcc005ba-f8c9-4845-bf08-0dbabe291c9a_06,SKCM,miR-151a-3p
16583,dceb4909-cb3e-4aa5-8ff6-23d27b39aca3,2024.327409,dceb4909-cb3e-4aa5-8ff6-23d27b39aca3_06,SKCM,miR-151a-3p
16584,dde0b2be-ea43-4de7-8feb-ccdc073c6978,4246.70214,dde0b2be-ea43-4de7-8feb-ccdc073c6978_06,SKCM,miR-151a-3p
16585,debd7156-8b97-4bdf-9dd9-7e469277d252,3139.180948,debd7156-8b97-4bdf-9dd9-7e469277d252_01,SKCM,miR-151a-3p
16586,df6303cd-ffb5-422f-9865-b09029a6d54f,3270.026196,df6303cd-ffb5-422f-9865-b09029a6d54f_06,SKCM,miR-151a-3p
16587,dfe8baa8-1c2c-4c36-92c9-61548cebec19,8143.12688,dfe8baa8-1c2c-4c36-92c9-61548cebec19_06,SKCM,miR-151a-3p
16588,dfe9d2bd-2317-4103-b493-41c5469e08a0,1914.932359,dfe9d2bd-2317-4103-b493-41c5469e08a0_01,SKCM,miR-151a-3p
16589,e0d36cc0-652c-4224-bb10-09d15c7bd8f1,4451.044824,e0d36cc0-652c-4224-bb10-09d15c7bd8f1_06,SKCM,miR-151a-3p
16590,e11a109d-31cb-40f7-aa17-50797b287a4f,9443.374157,e11a109d-31cb-40f7-aa17-50797b287a4f_06,SKCM,miR-151a-3p
16591,e218fc54-1139-4944-82e2-742839e5553a,2203.436656,e218fc54-1139-4944-82e2-742839e5553a_06,SKCM,miR-151a-3p
16592,e2271488-1a7d-4733-a1ea-38bbaeb97b4c,3370.217709,e2271488-1a7d-4733-a1ea-38bbaeb97b4c_06,SKCM,miR-151a-3p
16593,e35be832-6972-4677-b985-02e90d51141a,4442.905043,e35be832-6972-4677-b985-02e90d51141a_06,SKCM,miR-151a-3p
16594,e36c9411-773b-4a8e-9b43-895b3cb044c7,2988.591409,e36c9411-773b-4a8e-9b43-895b3cb044c7_06,SKCM,miR-151a-3p
16595,e3905d75-9d0a-4981-ab42-83ce2c20c4ea,1135.25914,e3905d75-9d0a-4981-ab42-83ce2c20c4ea_06,SKCM,miR-151a-3p
16596,e58bed18-503c-4182-bcf3-5af6f20e1b8a,2982.80514,e58bed18-503c-4182-bcf3-5af6f20e1b8a_06,SKCM,miR-151a-3p
16597,e5bc45ce-8a14-40b5-b9b5-ce45609fef3a,4691.309184,e5bc45ce-8a14-40b5-b9b5-ce45609fef3a_06,SKCM,miR-151a-3p
16598,e5bc45ce-8a14-40b5-b9b5-ce45609fef3a,1667.658229,e5bc45ce-8a14-40b5-b9b5-ce45609fef3a_11,SKCM,miR-151a-3p
16599,e63a9717-7851-4706-951a-dc0b87c45edf,2983.035659,e63a9717-7851-4706-951a-dc0b87c45edf_06,SKCM,miR-151a-3p
16600,e653f888-37cf-41d5-a1cf-45397c90b31d,2890.909303,e653f888-37cf-41d5-a1cf-45397c90b31d_06,SKCM,miR-151a-3p
16601,e699a2a7-dbff-4122-8114-87d70a56f59f,4392.707297,e699a2a7-dbff-4122-8114-87d70a56f59f_06,SKCM,miR-151a-3p
16602,e85c07ed-51ef-4c91-8431-0dc738d9ccc6,3856.111294,e85c07ed-51ef-4c91-8431-0dc738d9ccc6_06,SKCM,miR-151a-3p
16603,e952fd3d-8e99-4199-bbcd-03c9a3430ee2,1765.622863,e952fd3d-8e99-4199-bbcd-03c9a3430ee2_06,SKCM,miR-151a-3p
16604,e9a42a85-9513-41b2-a71d-6d62f70b00e4,7646.140606,e9a42a85-9513-41b2-a71d-6d62f70b00e4_06,SKCM,miR-151a-3p
16605,e9e615a1-9323-49d3-904c-fcf4887fea61,1360.854472,e9e615a1-9323-49d3-904c-fcf4887fea61_06,SKCM,miR-151a-3p
16606,e9f0f030-d9aa-47c8-9f4d-a9ce58888c41,8617.373636,e9f0f030-d9aa-47c8-9f4d-a9ce58888c41_01,SKCM,miR-151a-3p
16607,ea240769-e51c-45f5-a131-ba123e598622,5587.742727,ea240769-e51c-45f5-a131-ba123e598622_06,SKCM,miR-151a-3p
16608,ea3c0988-17c7-4eb0-a1a6-cef1e0865384,6292.484617,ea3c0988-17c7-4eb0-a1a6-cef1e0865384_01,SKCM,miR-151a-3p
16609,ea6337b3-3b5e-489e-ae2f-2908447f6300,2943.290181,ea6337b3-3b5e-489e-ae2f-2908447f6300_01,SKCM,miR-151a-3p
16610,ec4c4296-6ab4-420c-80a4-e7a34b9bf4a2,4157.855038,ec4c4296-6ab4-420c-80a4-e7a34b9bf4a2_06,SKCM,miR-151a-3p
16611,ec4cc744-04df-4ba9-9159-e4940c702281,1509.544696,ec4cc744-04df-4ba9-9159-e4940c702281_06,SKCM,miR-151a-3p
16612,ed471051-41dc-404c-87ec-db4a281ecfb5,5699.709338,ed471051-41dc-404c-87ec-db4a281ecfb5_06,SKCM,miR-151a-3p
16613,ee08eda6-033e-403b-a26a-747b118ae897,3199.61765,ee08eda6-033e-403b-a26a-747b118ae897_01,SKCM,miR-151a-3p
16614,ee143e06-0334-45dd-a2b0-1169527d6b4e,2971.488031,ee143e06-0334-45dd-a2b0-1169527d6b4e_01,SKCM,miR-151a-3p
16615,eea5ea8b-6579-44c2-a205-47befe82ee9f,5119.675881,eea5ea8b-6579-44c2-a205-47befe82ee9f_01,SKCM,miR-151a-3p
16616,ef40fa3d-807b-47c1-9f77-58e9778ce391,1994.222727,ef40fa3d-807b-47c1-9f77-58e9778ce391_01,SKCM,miR-151a-3p
16617,ef608754-3f87-458e-9bcf-4434c54c8c9e,3311.259519,ef608754-3f87-458e-9bcf-4434c54c8c9e_06,SKCM,miR-151a-3p
16618,ef7bc188-6aec-467e-801a-ab2109a28104,4794.040972,ef7bc188-6aec-467e-801a-ab2109a28104_01,SKCM,miR-151a-3p
16619,ef9f1829-0eed-47b3-9d44-06d0a8bb2bfb,5587.307843,ef9f1829-0eed-47b3-9d44-06d0a8bb2bfb_06,SKCM,miR-151a-3p
16620,eff78af6-0f68-49b9-866b-0d511606f2b1,6654.179811,eff78af6-0f68-49b9-866b-0d511606f2b1_01,SKCM,miR-151a-3p
16621,f027da44-6adc-4207-93ac-e8bf45a1bf3d,2852.635846,f027da44-6adc-4207-93ac-e8bf45a1bf3d_06,SKCM,miR-151a-3p
16622,f0744fa2-db4a-40de-9fd2-f61863fd98d4,5452.378509,f0744fa2-db4a-40de-9fd2-f61863fd98d4_06,SKCM,miR-151a-3p
16623,f09f3062-f904-4aff-9cd6-38eed201e652,7345.080984,f09f3062-f904-4aff-9cd6-38eed201e652_06,SKCM,miR-151a-3p
16624,f1713c39-26b8-4667-a08b-f8cf6d2b8e13,16247.072262,f1713c39-26b8-4667-a08b-f8cf6d2b8e13_06,SKCM,miR-151a-3p
16625,f18cfe4a-fffd-4e09-9eef-343ba9ffd0d1,2927.961183,f18cfe4a-fffd-4e09-9eef-343ba9ffd0d1_06,SKCM,miR-151a-3p
16626,f1a69042-8347-45c1-b925-8526a8443b86,11494.923325,f1a69042-8347-45c1-b925-8526a8443b86_01,SKCM,miR-151a-3p
16627,f311877d-021a-423b-a6f5-e574c9a3ca7c,2939.51437,f311877d-021a-423b-a6f5-e574c9a3ca7c_06,SKCM,miR-151a-3p
